project_id,year,domain,model_type,dataset_size,class_imbalance_ratio,label_noise_level,missing_data_ratio,data_leakage,overfitting_score,train_val_gap,unstable_training,underfitting_flag,accuracy,precision,recall,f1_score,roc_auc,failure_type,applied_augmentation,rebalancing_method,architecture_change,threshold_optimization,post_fix_f1_score
PRJ_3425,2026,recommender,XGBoost,64576,0.3048939677325717,0.12027061576828876,0.19707226471006264,0,0.12419836638693083,0.34076784686345707,0,0,0.8072002212666269,0.8968014904678566,0.6871915426877395,0.6413440048610844,0.6355458984996629,label_noise,MixUp,none,1,0,0.765214915376687
PRJ_3426,2024,recommender,XGBoost,17870,0.4044322776346723,0.02668688419381956,0.0002770065576162828,0,0.7890527982893467,0.11477883351696248,0,0,0.6753177938487825,0.8277343900315834,0.8051733578651303,0.5400317836046749,0.634703103022552,poor_generalization,GAN,oversampling,1,0,0.6440993842311042
PRJ_3427,2021,recommender,Hybrid,53368,0.19728817054833453,0.1292455841231098,0.2495087539227508,0,0.14183844464535877,0.11414232882256825,0,0,0.8543419127085191,0.8603862142550784,0.7252578095458428,0.6573072360903465,0.7326515617027474,deployment_shift,SMOTE,oversampling,0,0,0.7982736072332555
PRJ_3428,2020,computer_vision,Transformer,74152,0.05,0.200305963434872,0.19469200407139298,0,0.21390938616483868,0.38474964287942387,0,0,0.5719615333897198,0.9885746298620111,0.5667918415668514,0.5217271840972427,0.80984265823989,deployment_shift,none,oversampling,1,1,0.5987899471079717
PRJ_3429,2026,computer_vision,Hybrid,18427,0.13956511977106845,0.050225994552991794,0.18252133693435507,0,0.05831286872858743,0.22884885977670932,1,0,0.6156991370639,0.5957410900283016,0.534412474934769,0.49941744180045955,0.9289223422957291,deployment_shift,MixUp,none,0,1,0.6874816908364527
PRJ_3430,2023,finance,XGBoost,47968,0.1965942874948641,0.1542158594066291,0.2188743156956441,0,0.6999507724779798,0.2457736815058465,0,0,0.6470080362279557,0.939018322187644,0.8411193218241547,0.48517327880480704,0.8505236360093741,poor_generalization,SMOTE,undersampling,0,0,0.5845037990438066
PRJ_3431,2018,nlp,EfficientNet,78153,0.3124338875918466,0.2627653539280283,0.02413746050901397,0,0.4008890527705262,0.18486739699983748,0,0,0.7897044299738651,0.5897378453546676,0.7768992736840921,0.7029037517297434,0.650748934611006,poor_generalization,SMOTE,oversampling,0,0,0.8578029836902267
PRJ_3432,2022,fraud,DenseNet,46154,0.5646513482657338,0.21899665691413206,0.12595478213678624,0,0.20868926946413557,0.3000229742168698,0,0,0.8683351679537193,0.7448503752320875,0.8848825274556833,0.6878702558119727,0.7131979931578326,class_imbalance,SMOTE,undersampling,0,1,0.8111811198016601
PRJ_3433,2023,recommender,XGBoost,74037,0.31198676422696175,0.06214052725640745,0.18695859262892842,1,0.06262396911493195,0.3339153618321724,0,0,0.6082913054612961,0.7083589663164624,0.8593696800529933,0.4996384251939465,0.9242980757976482,label_noise,MixUp,undersampling,0,1,0.7102437203072107
PRJ_3434,2021,medical,XGBoost,105487,0.3960933522206043,0.04942674010867647,0.2394867696666458,1,0.17326063693954263,0.12285753587594068,1,0,0.5017297354377522,0.8666609111528318,0.7115259615110144,0.41680193884086514,0.8410863069574779,model_complexity,none,undersampling,0,1,0.601990762047226
PRJ_3435,2025,nlp,CNN,8977,0.29738807162405845,0.2141686075084112,0.1940058683040567,1,0.3674680789351492,0.3110564462926512,0,0,0.8151741675178017,0.7232134460672788,0.9032660795566334,0.6371472026988672,0.707492881879583,data_quality,MixUp,none,0,0,0.750427686799422
PRJ_3436,2021,nlp,Transformer,2288,0.5072920363126437,0.10377931402126445,0.13559968924383628,0,0.17129653721755145,0.013056721023466888,0,0,0.6636681848563409,0.643530519350952,0.731252332917876,0.4692608247427106,0.8153061595421922,data_quality,GAN,undersampling,1,1,0.6040631254249371
PRJ_3437,2026,computer_vision,XGBoost,4163,0.20808359490644854,0.14308337089493914,0.19554276569253062,0,0.43070115634974204,0.3925336661265788,0,0,0.8103549504714883,0.6981209999666667,0.5341790293328568,0.6335620529567546,0.7637813830656078,poor_generalization,MixUp,undersampling,0,0,0.741560564730055
PRJ_3438,2022,fraud,CNN,71162,0.22408244609780825,0.08227258884008996,0.15854802306553673,0,0.5327693591465298,0.033140164153173,0,0,0.6796964388470063,0.6731538573220315,0.7187479024925244,0.5739785649970718,0.8224302796198552,deployment_shift,SMOTE,oversampling,0,1,0.6994293961440616
PRJ_3439,2019,recommender,EfficientNet,34450,0.12296478162698056,0.056270790396152855,0.0335239046210761,0,0.3291791276202237,0.12803303070433167,0,0,0.7915353642064837,0.8647443346766716,0.7953583295453259,0.6386723931144028,0.7909727080859524,model_complexity,MixUp,none,0,0,0.7808412919103708
PRJ_3440,2019,fraud,EfficientNet,52693,0.21413534199714715,0.2012667509286254,0.17150436198486815,0,0.9806727341158386,0.16589903739029108,0,0,0.7762626279295832,0.5043896407105588,0.5372501145276509,0.7125793107897296,0.851813254785342,deployment_shift,none,oversampling,0,1,0.8226703627928277
PRJ_3441,2023,finance,XGBoost,87025,0.4625803009238976,0.16305079142294923,0.19712685755807108,0,0.2629938769536707,0.1123897350062682,0,0,0.7647648934768916,0.9641536881317068,0.7167711452720991,0.6867579144881831,0.7274883441064113,data_quality,GAN,oversampling,0,1,0.813061259590233
PRJ_3442,2018,nlp,XGBoost,82705,0.22655186593741547,0.14984400030373676,0.11716559121692052,0,0.8265965538234507,0.2225455626547923,0,0,0.7110776998621178,0.7145007418284735,0.8402821058850817,0.6561021950755658,0.6209481006403285,deployment_shift,GAN,oversampling,0,0,0.7661259972066551
PRJ_3443,2018,computer_vision,CNN,107878,0.1415009001756127,0.09691106180286518,0.20464661356672822,0,0.14037616674276976,0.3113639627244942,0,1,0.7341879434789117,0.540506638692832,0.5584842323059979,0.5755690818246731,0.6079177689873502,deployment_shift,GAN,class_weight,0,0,0.8051090003144219
PRJ_3444,2026,finance,Transformer,115350,0.38900025024361895,0.26696005482669627,0.15547090589709625,0,0.9924256945030622,0.2572080448146253,0,0,0.5806006780907306,0.623707109983506,0.9065685927056917,0.42674666033959574,0.7661275585265068,label_noise,GAN,undersampling,0,0,0.603310665870542
PRJ_3445,2021,fraud,EfficientNet,117192,0.2720774766861701,0.15120342131506767,0.07149654853228626,0,0.4693831936346564,0.3678905400812753,1,1,0.644066496817628,0.8667638630537271,0.7153484466678668,0.5687172437884888,0.6456933297456469,deployment_shift,MixUp,class_weight,1,1,0.7800077849784026
PRJ_3446,2026,fraud,XGBoost,97518,0.33354014509257857,0.28933087301607996,0.23649671344831527,0,0.6876871795135827,0.20435942017359135,0,0,0.7794788814491345,0.7264519925399294,0.7865580259785518,0.6583701812337117,0.8716169101023172,model_complexity,none,class_weight,0,1,0.7829476131009125
PRJ_3447,2023,medical,CNN,57195,0.5300545866353823,0.07743435059864467,0.2308392585744627,0,0.4777039539928971,0.022543609215794458,0,0,0.6253959038364479,0.8607654308323576,0.8681324720542456,0.5589666580236825,0.929083844284839,model_complexity,SMOTE,none,0,1,0.7081178685473847
PRJ_3448,2019,fraud,CNN,109447,0.37584618999516867,0.1374478428365538,0.22732245960640318,0,0.5911941441266417,0.11375353935884949,0,0,0.6267806260993405,0.5757974218376298,0.83796153419421,0.4759193431924313,0.9407458039901787,data_quality,GAN,none,0,1,0.6927127042688006
PRJ_3449,2021,medical,EfficientNet,16075,0.4341504549822372,0.024719060669059812,0.2461619592354611,0,0.8995171362273078,0.1843202965529149,1,0,0.8384949245521106,0.8642583121671724,0.8551762883191543,0.6585262053899592,0.8873137758290792,deployment_shift,GAN,class_weight,1,0,0.8770068929056967
PRJ_3450,2026,finance,CNN,64065,0.4364258819156045,0.180723188333275,0.04595301142267952,0,0.3770592861230956,0.17307634203377809,0,0,0.703191247189912,0.7353292924589969,0.5043460072425494,0.5757594637016166,0.8557993859939719,model_complexity,MixUp,undersampling,0,0,0.6907130138788549
PRJ_3451,2026,fraud,CNN,51953,0.05,0.11940264359216414,0.2335687089642955,0,0.8343118028498642,0.17520974547803672,0,0,0.7676796125626029,0.9722411567505915,0.6309301125756721,0.5728660475801759,0.8514297116673487,poor_generalization,none,none,0,0,0.6398603045309745
PRJ_3452,2023,fraud,Hybrid,55933,0.34092108512906105,0.22640842197326122,0.17778040178847515,0,0.4179502668274875,0.34901564312980854,0,0,0.7723763117915811,0.7207472441862667,0.8107524413268019,0.702978331715354,0.7276907180629621,class_imbalance,MixUp,undersampling,1,0,0.797150736670744
PRJ_3453,2019,nlp,Transformer,27975,0.21800477740486415,0.03505152809017733,0.00971317319703438,0,0.8890236420547443,0.17379715326467357,1,0,0.7263764257507446,0.8063347116049973,0.7837460359339683,0.6010589456220775,0.656894377573795,label_noise,SMOTE,undersampling,0,0,0.7191907528403962
PRJ_3454,2024,fraud,DenseNet,64956,0.05,0.27682679451533676,0.1423473978482507,1,0.16879952406441912,0.15614389120705421,0,0,0.6874480504697807,0.5164483818125456,0.7690136426357885,0.6081228724679797,0.8130852780308555,label_noise,MixUp,class_weight,0,1,0.843345461379633
PRJ_3455,2024,nlp,CNN,98449,0.22988638818146565,0.024712870586363588,0.20596338864061273,0,0.9531906854155976,0.22139765447650583,0,0,0.7719963082620152,0.9550596401233155,0.8179119081213528,0.6511699091393521,0.9060704491964042,poor_generalization,MixUp,undersampling,0,1,0.8012934440464221
PRJ_3456,2019,computer_vision,CNN,31920,0.07838528874155402,0.2616033538916394,0.1639676849329515,0,0.09840834994811898,0.3011170077775247,0,0,0.8774169335726485,0.5333737243089622,0.81380129365689,0.7856097862519258,0.8339688323352802,data_quality,SMOTE,oversampling,0,0,0.9299674133946341
PRJ_3457,2018,computer_vision,XGBoost,11230,0.3551031698845042,0.2427430279603917,0.04641543418661673,0,0.5904131585780901,0.29845769117445725,1,1,0.6832609606437623,0.8057244744329076,0.7557007118803236,0.6020961655652199,0.7870844714907836,class_imbalance,none,oversampling,0,0,0.6895157606134479
PRJ_3458,2018,computer_vision,Transformer,57630,0.3672455836280869,0.12591715519779678,0.1312830667804035,0,0.17330015630239026,0.29536893328091085,0,0,0.6876609341169408,0.68976165020269,0.773094111282372,0.5096087410846972,0.7533813610227201,data_quality,MixUp,class_weight,0,0,0.6595527013021991
PRJ_3459,2018,medical,XGBoost,11684,0.1554111231754701,0.18212916470067375,0.015973381707578393,0,0.13263863410657462,0.3527078345413375,0,0,0.5417440728059122,0.7906727930102175,0.7403083900651564,0.479605680640742,0.6213584254192945,label_noise,none,class_weight,0,1,0.6930163180410305
PRJ_3460,2026,fraud,CNN,14414,0.29619237779216107,0.29822667417809734,0.0745116431863658,0,0.6001454600767011,0.08514280629781285,0,0,0.6239204185338532,0.5618884083979427,0.6809529058475383,0.48881743150008816,0.7965485634861065,deployment_shift,MixUp,oversampling,1,1,0.7026275726589493
PRJ_3461,2019,computer_vision,CNN,102534,0.2431887033477934,0.15856855827451752,0.049782563407718555,0,0.2325224837067692,0.007560553190321385,0,0,0.6992563409756047,0.5200115191072123,0.8737590182752242,0.510235912369097,0.909723638784232,label_noise,none,undersampling,1,0,0.6823554294013418
PRJ_3462,2026,computer_vision,DenseNet,3243,0.16915151176190413,0.22288045488352787,0.12813465447412115,0,0.06597667616815295,0.13772946232755576,0,0,0.7044193033541774,0.7318582547954009,0.8572025938645903,0.5332512732921932,0.8189463762399796,class_imbalance,SMOTE,none,1,0,0.6077541437729639
PRJ_3463,2020,finance,DenseNet,34947,0.37569126718448453,0.10098918231918877,0.1837005815098467,1,0.14802892581691185,0.02456287940921187,0,0,0.5600644924447666,0.5153618948882859,0.7893660977606196,0.4702667313572428,0.9125327684013194,model_complexity,GAN,class_weight,0,0,0.65555079698454
PRJ_3464,2021,nlp,EfficientNet,30786,0.2318902414449926,0.11451334461107776,0.10269848041188262,0,0.050995308216160384,0.1724281184640392,0,1,0.718055048360402,0.8612451963952092,0.7314235811641174,0.6000674049371413,0.9332847410805613,class_imbalance,MixUp,oversampling,1,1,0.8476772908190343
PRJ_3465,2026,recommender,EfficientNet,51525,0.15023586861408064,0.06425463013322767,0.19818492101607285,0,0.5470149913444864,0.37270767280385586,1,1,0.5738528256851556,0.5657640739275143,0.9484256066518673,0.45601724800428767,0.7031115921801556,label_noise,SMOTE,class_weight,0,1,0.522949992211034
PRJ_3466,2020,fraud,Hybrid,28253,0.13726409151797406,0.1965122178867776,0.02850149125841439,0,0.30638658430310317,0.2454072746183008,1,0,0.8889589524575936,0.7274803606855931,0.9082606352156721,0.763770863221829,0.8459909909323924,model_complexity,MixUp,oversampling,1,0,0.9878793658350407
PRJ_3467,2024,nlp,Hybrid,22368,0.15611467020934475,0.22001327476980265,0.1669271446015435,1,0.20540513636730995,0.033490940949098304,0,0,0.6828434329204429,0.9883135145246857,0.6972806218838734,0.6226303967319786,0.6163126731599581,deployment_shift,none,undersampling,1,1,0.8397407047667707
PRJ_3468,2018,finance,XGBoost,108319,0.3030501653529366,0.041983697327062516,0.03671089586291193,0,0.1720343600958404,0.15284383749740643,0,0,0.8610689370165057,0.7581814579031028,0.9213699346519512,0.661983342163203,0.9218833628867671,poor_generalization,GAN,oversampling,1,0,0.9108686696384707
PRJ_3469,2018,fraud,Transformer,69396,0.22419303329745183,0.023412623382243623,0.23424862912754105,0,0.53457270346679,0.017709025788220513,0,1,0.5353839884692789,0.6139116629120779,0.991075599466774,0.4117126533188798,0.9492207602167118,label_noise,MixUp,undersampling,0,1,0.6059955469305104
PRJ_3470,2019,computer_vision,Transformer,33555,0.661397242010876,0.25283600314661486,0.008525589946274503,0,0.5542653882280072,0.15517932752493532,0,0,0.714184908519172,0.7210200227020592,0.9860749360715497,0.5666453108702124,0.7314913771999868,class_imbalance,GAN,oversampling,0,0,0.6217659692026787
PRJ_3471,2021,computer_vision,CNN,70923,0.3856486773249334,0.1340991936055573,0.2360344898246323,0,0.5227056270551659,0.17299215609630117,1,0,0.5075586107426057,0.5628492776818852,0.7664464002531226,0.39831554519749623,0.9358456443294247,model_complexity,GAN,undersampling,0,1,0.5165134074945585
PRJ_3472,2026,recommender,CNN,19853,0.34887395957073947,0.2774554837366571,0.08741042477031472,0,0.8253792134939151,0.3907206286265015,0,0,0.6468351825480982,0.6622497617008618,0.5497899942265598,0.48290307128882193,0.6370708571470198,deployment_shift,MixUp,class_weight,0,0,0.6382816958211965
PRJ_3473,2021,medical,Hybrid,75877,0.18325648656384,0.21299211522544823,0.20602998376399437,0,0.2560337421123965,0.16255086268293184,0,0,0.8357719949125935,0.6605219420668782,0.6698557893146478,0.6956179190899034,0.7365868714264314,data_quality,SMOTE,none,0,1,0.7766643163472302
PRJ_3474,2019,nlp,CNN,60596,0.6041902526339928,0.06173153300768179,0.2193290916885831,0,0.6906658644055712,0.09372355406075222,0,0,0.5716362174614624,0.6043190417894675,0.884890997855146,0.46611674388873436,0.8187234460122326,poor_generalization,GAN,class_weight,1,0,0.6719491441335808
PRJ_3475,2026,finance,DenseNet,16581,0.35079844530484,0.07868347249886948,0.07413371341902264,0,0.3712275197084677,0.12747671258671764,0,0,0.7407426646948294,0.6565472968777883,0.6252260325185426,0.6660898418414116,0.7313560822461573,label_noise,SMOTE,class_weight,1,0,0.8052646198957313
PRJ_3476,2022,computer_vision,EfficientNet,73760,0.245425736365094,0.2855378579192255,0.10865824964309118,0,0.5396061276421076,0.23557647564894407,1,0,0.5270063077196688,0.8059963375359672,0.5013256031468589,0.3416120005624406,0.7649357718022272,class_imbalance,MixUp,class_weight,0,0,0.41699519688074405
PRJ_3477,2019,recommender,EfficientNet,58840,0.08169783263455753,0.05421999880464821,0.019193033489948608,0,0.4853286297328442,0.18222036895988364,0,0,0.887741176906442,0.9618388709906498,0.8594219461583843,0.7937106591039116,0.7771946729967144,poor_generalization,MixUp,class_weight,0,1,0.8558491081974947
PRJ_3478,2021,computer_vision,Hybrid,39128,0.21025880408293082,0.2887048491122193,0.04125186370583653,0,0.46892451229451293,0.31573804337774813,1,1,0.7756488619102737,0.6712372277164022,0.6560699207184875,0.7096343820981841,0.8542556282672298,poor_generalization,MixUp,undersampling,0,0,0.8150138977972267
PRJ_3479,2018,nlp,EfficientNet,22542,0.08048522291031579,0.19177462551204896,0.17441860294802786,0,0.4772356761420089,0.09231771641581261,0,0,0.6456928040297889,0.8873746728518719,0.8377096256049267,0.470899642963281,0.820969734496946,deployment_shift,none,oversampling,0,0,0.5356342596155412
PRJ_3480,2018,recommender,CNN,89504,0.5034066633798678,0.12085705175124101,0.01183378291194312,0,0.6531949593768174,0.06356271681351587,1,0,0.8537261284528159,0.9350682110613218,0.865029570517553,0.6907149052243418,0.6085695978892453,deployment_shift,none,oversampling,0,0,0.7590447011098391
PRJ_3481,2025,nlp,EfficientNet,49102,0.14816597457642838,0.2209919258370619,0.015318212886818394,0,0.8851875803240572,0.29072018483720624,1,0,0.8723153411943816,0.5697917764815728,0.9582828514200203,0.6733640782305674,0.8699299837269547,model_complexity,SMOTE,class_weight,0,0,0.8342374285758464
PRJ_3482,2026,recommender,DenseNet,105128,0.07213373224604444,0.07587450635904865,0.009511801656319568,0,0.21464285754892432,0.09674967443486221,0,1,0.5811709616096316,0.6633616703861024,0.5859206763550237,0.41757016530337787,0.933775722479978,class_imbalance,GAN,none,0,1,0.6412503759237529
PRJ_3483,2025,fraud,DenseNet,8983,0.2793674592918392,0.13225890911283758,0.19967944736046864,0,0.5869301951676923,0.2860397868426167,0,0,0.7921087324106253,0.5422619564295281,0.5023484227639836,0.6017858887848666,0.6925948864172962,deployment_shift,MixUp,undersampling,1,1,0.7271103504640455
PRJ_3484,2026,computer_vision,EfficientNet,51359,0.41863346644048416,0.13831755272301174,0.0692227162903043,0,0.9181883407019681,0.3450874437402231,0,1,0.8072530343242192,0.6050280811064315,0.9424225330491124,0.6117005219515893,0.70827474383788,data_quality,MixUp,class_weight,0,1,0.7423432175448417
PRJ_3485,2020,computer_vision,EfficientNet,113050,0.24030033708185922,0.0994870764040886,0.036729588326954,0,0.5021791097331857,0.3615562064840157,0,0,0.656898438686925,0.6433968230841096,0.5531212015730722,0.5384129284829937,0.7300961568844232,data_quality,none,oversampling,0,0,0.736857114303221
