Region,SubRegion,Country,DrugGroup,DrugSubGroup,DrugName,Reference year,Kilograms,msCode
Europe,South-Eastern Europe,Serbia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,Cannabis plants,2021,5090.44751,SRB
Europe,South-Eastern Europe,Serbia,Cocaine-type,Cocaine,"Cocaine (total of the above, including if unspecified/undistinguished, but excluding coca leaf and coca bush)",2021,32.08544,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Opiates,Heroin,2021,66.66359,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Opiates,Illicit morphine,2021,2.72762,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Pharmaceutical opioids,Buprenorphine,2021,,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Pharmaceutical opioids,Codeine,2021,,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Pharmaceutical opioids,Fentanyl,2021,,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Pharmaceutical opioids,Methadone,2021,,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Pharmaceutical opioids,Oxycodone,2021,,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Pharmaceutical opioids,Tramadol,2021,,SRB
Europe,South-Eastern Europe,Serbia,Sedatives and tranquillizers,Benzodiazepines,Diazepam,2021,0.58667,SRB
Europe,South-Eastern Europe,Serbia,“Ecstasy”-type substances,“Ecstasy”-type substances,"3,4-methylenedioxymethamphetamine (MDMA)",2022,50.35118,SRB
Europe,South-Eastern Europe,Serbia,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,Amphetamine,2022,72.91653,SRB
Europe,South-Eastern Europe,Serbia,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,Methamphetamine,2022,1.00463,SRB
Europe,South-Eastern Europe,Serbia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),Cannabis herb (marijuana),2022,3293.3777,SRB
Europe,South-Eastern Europe,Serbia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,Cannabis plants,2022,3417.17899,SRB
Europe,South-Eastern Europe,Serbia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),Cannabis resin (hashish),2022,73.71856,SRB
Europe,South-Eastern Europe,Serbia,Cocaine-type,Cocaine,Cocaine hydrochloride,2022,45.99902,SRB
Europe,South-Eastern Europe,Serbia,Hallucinogens,LSD,Lysergic acid diethylamide (LSD),2022,,SRB
Europe,South-Eastern Europe,Serbia,NPS,Ketamine and phencyclidine-type substances,Ketamine and phencyclidine-type substances,2022,1.06126,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Opiates,Heroin,2022,61.22591,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Opiates,Illicit morphine,2022,3.9423,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Opiates,"Poppy straw (seed heads, pods or capsules)",2022,2913.617,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Pharmaceutical opioids,Buprenorphine,2022,0.13175,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Pharmaceutical opioids,Codeine,2022,0.00665,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Pharmaceutical opioids,Fentanyl,2022,0.00005,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Pharmaceutical opioids,Methadone,2022,1.34649,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Pharmaceutical opioids,Tramadol,2022,0.171575,SRB
Europe,South-Eastern Europe,Serbia,Sedatives and tranquillizers,Benzodiazepines,"Alprazolam (Xanax, Pranax, Ksalol)",2022,0.423775,SRB
Europe,South-Eastern Europe,Serbia,Sedatives and tranquillizers,Benzodiazepines,Bromazepam,2022,0.107055,SRB
Europe,South-Eastern Europe,Serbia,Sedatives and tranquillizers,Benzodiazepines,Clonazepam (Rivotril),2022,0.0072,SRB
Europe,South-Eastern Europe,Serbia,Sedatives and tranquillizers,Benzodiazepines,Clonazepam (Rivotril),2022,1.129325,SRB
Europe,South-Eastern Europe,Serbia,Sedatives and tranquillizers,Benzodiazepines,Diazepam,2022,5.65116,SRB
Europe,South-Eastern Europe,Serbia,Sedatives and tranquillizers,Benzodiazepines,Midazolam,2022,0.00861,SRB
Europe,South-Eastern Europe,Serbia,Sedatives and tranquillizers,Benzodiazepines,Oxazepam,2022,0.00159,SRB
Europe,South-Eastern Europe,Serbia,“Ecstasy”-type substances,“Ecstasy”-type substances,"3,4-methylenedioxymethamphetamine (MDMA)",2023,9.47885,SRB
Europe,South-Eastern Europe,Serbia,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,Amphetamine,2023,0.00506,SRB
Europe,South-Eastern Europe,Serbia,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,Amphetamine,2023,11.41,SRB
Europe,South-Eastern Europe,Serbia,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,Amphetamine,2023,259.46857,SRB
Europe,South-Eastern Europe,Serbia,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,Methamphetamine,2023,0.001,SRB
Europe,South-Eastern Europe,Serbia,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,Methamphetamine,2023,0.11575,SRB
Europe,South-Eastern Europe,Serbia,Amphetamine-type stimulants (excluding “ecstasy”),Other stimulants,"Mephedrone (4-methylmethcathinone, 4-MMC)",2023,0.001,SRB
Europe,South-Eastern Europe,Serbia,Amphetamine-type stimulants (excluding “ecstasy”),Other stimulants,"Mephedrone (4-methylmethcathinone, 4-MMC)",2023,0.00453,SRB
Europe,South-Eastern Europe,Serbia,Amphetamine-type stimulants (excluding “ecstasy”),Prescription stimulants,Methylphenidate,2023,0.00025,SRB
Europe,South-Eastern Europe,Serbia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),Cannabis herb (marijuana),2023,6792.16781,SRB
Europe,South-Eastern Europe,Serbia,Cocaine-type,Cocaine,Cocaine hydrochloride,2023,52.3554,SRB
Europe,South-Eastern Europe,Serbia,Hallucinogens,LSD,Lysergic acid diethylamide (LSD),2023,0.00012,SRB
Europe,South-Eastern Europe,Serbia,Hallucinogens,LSD,Lysergic acid diethylamide (LSD),2023,0.006,SRB
Europe,South-Eastern Europe,Serbia,Hallucinogens,LSD,Lysergic acid diethylamide (LSD),2023,0.0001315,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Opiates,Heroin,2023,19.47914,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Opiates,Illicit morphine,2023,0.0001704,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Pharmaceutical opioids,Buprenorphine,2023,0.00423,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Pharmaceutical opioids,Buprenorphine,2023,0.0058,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Pharmaceutical opioids,Buprenorphine,2023,33.52685,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Pharmaceutical opioids,Methadone,2023,1.15314,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Pharmaceutical opioids,Oxycodone,2023,0.0002,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Pharmaceutical opioids,Tramadol,2023,0.0003,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Pharmaceutical opioids,Tramadol,2023,0.0237,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Pharmaceutical opioids,Tramadol,2023,3.528,SRB
Europe,South-Eastern Europe,Serbia,Sedatives and tranquillizers,Benzodiazepines,Diazepam,2023,0.01737,SRB
Europe,South-Eastern Europe,Serbia,Sedatives and tranquillizers,Benzodiazepines,Diazepam,2023,0.022,SRB
Europe,South-Eastern Europe,Serbia,Sedatives and tranquillizers,Benzodiazepines,Diazepam,2023,3.59386,SRB
Europe,South-Eastern Europe,Serbia,“Ecstasy”-type substances,“Ecstasy”-type substances,"Total ""ecstasy""-type substances (including the above, all other substances of this type and any unspecified/undistinguished quantities of substances of this type)",2019,3,SRB
Europe,South-Eastern Europe,Serbia,“Ecstasy”-type substances,“Ecstasy”-type substances,"Total ""ecstasy""-type substances (including the above, all other substances of this type and any unspecified/undistinguished quantities of substances of this type)",2019,31,SRB
Europe,South-Eastern Europe,Serbia,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,Amphetamine,2019,0,SRB
Europe,South-Eastern Europe,Serbia,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,Methamphetamine,2019,0,SRB
Europe,South-Eastern Europe,Serbia,Amphetamine-type stimulants (excluding “ecstasy”),Non-specified amphetamine-type stimulants,Non-specified amphetamine-type stimulants,2019,0,SRB
Europe,South-Eastern Europe,Serbia,Amphetamine-type stimulants (excluding “ecstasy”),Non-specified amphetamine-type stimulants,Non-specified amphetamine-type stimulants,2019,71,SRB
Europe,South-Eastern Europe,Serbia,Any other drugs/substances,Other miscellaneous,Other miscellaneous,2019,0,SRB
Europe,South-Eastern Europe,Serbia,Any other drugs/substances,Substances not under int. control,Other substances not under int. control,2019,40,SRB
Europe,South-Eastern Europe,Serbia,Any other drugs/substances,Substances not under int. control,Other substances not under int. control,2019,8,SRB
Europe,South-Eastern Europe,Serbia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),Cannabis herb (marijuana),2019,7059,SRB
Europe,South-Eastern Europe,Serbia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,Cannabis oil,2019,1,SRB
Europe,South-Eastern Europe,Serbia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),Cannabis resin (hashish),2019,2,SRB
Europe,South-Eastern Europe,Serbia,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,Cannabis seed,2019,4,SRB
Europe,South-Eastern Europe,Serbia,Cocaine-type,Cocaine,Cocaine hydrochloride,2019,14,SRB
Europe,South-Eastern Europe,Serbia,Hallucinogens,Non-specified hallucinogens,Non-specified hallucinogens,2019,0,SRB
Europe,South-Eastern Europe,Serbia,Hallucinogens,Non-specified hallucinogens,Non-specified hallucinogens,2019,0,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Opiates,Heroin,2019,172,SRB
Europe,South-Eastern Europe,Serbia,Opioids,Pharmaceutical opioids,Methadone,2019,0,SRB
Europe,South-Eastern Europe,Türkiye,“Ecstasy”-type substances,“Ecstasy”-type substances,"3,4-methylenedioxymethamphetamine (MDMA)",2020,3007.082124,TUR
Europe,South-Eastern Europe,Türkiye,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,"""Captagon""",2020,727.421046,TUR
Europe,South-Eastern Europe,Türkiye,Amphetamine-type stimulants (excluding “ecstasy”),"Reported total ATS (excluding ""ecstasy"")","Total amphetamine-type stimulants (ATS) (including the above, all other ATS, and any unspecified/undistinguished quantities of ATS)",2020,4757,TUR
Europe,South-Eastern Europe,Türkiye,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),Cannabis herb (marijuana),2020,50450,TUR
Europe,South-Eastern Europe,Türkiye,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,Cannabis oil,2020,8.32,TUR
Europe,South-Eastern Europe,Türkiye,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,Cannabis plants,2020,11496580.1,TUR
Europe,South-Eastern Europe,Türkiye,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),Cannabis resin (hashish),2020,37489,TUR
Europe,South-Eastern Europe,Türkiye,Cannabis-type drugs (excluding synthetic cannabinoids),Other types of cannabis,Other types of cannabis,2020,5794,TUR
Europe,South-Eastern Europe,Türkiye,Cocaine-type,Cocaine,Cocaine hydrochloride,2020,1961,TUR
Europe,South-Eastern Europe,Türkiye,Hallucinogens,LSD,Lysergic acid diethylamide (LSD),2020,2.08,TUR
Europe,South-Eastern Europe,Türkiye,Hallucinogens,Other Hallucinogens,Mushrooms (hallucinogenic),2020,0.06,TUR
Europe,South-Eastern Europe,Türkiye,NPS,Plant-based NPS,Khat,2020,1368,TUR
Europe,South-Eastern Europe,Türkiye,NPS,Plant-based NPS,Salvia divinorum,2020,0.71,TUR
Europe,South-Eastern Europe,Türkiye,NPS,Synthetic cannabinoids (Spice),Synthetic cannabinoids (“Spice”),2020,1700,TUR
Europe,South-Eastern Europe,Türkiye,NPS,Synthetic cannabinoids (Spice),Synthetic cannabinoids (“Spice”),2020,36.5,TUR
Europe,South-Eastern Europe,Türkiye,Opioids,Opiates,Heroin,2020,407,TUR
Europe,South-Eastern Europe,Türkiye,Opioids,Opiates,Heroin,2020,13376,TUR
Europe,South-Eastern Europe,Türkiye,Opioids,Opiates,Illicit morphine,2020,25.2,TUR
Europe,South-Eastern Europe,Türkiye,Opioids,Opiates,Opium,2020,796,TUR
Europe,South-Eastern Europe,Türkiye,Opioids,Pharmaceutical opioids,Codeine,2020,0.649,TUR
Europe,South-Eastern Europe,Türkiye,Opioids,Pharmaceutical opioids,Methadone,2020,1.0145,TUR
Europe,South-Eastern Europe,Türkiye,Opioids,Pharmaceutical opioids,Pharmaceutical opioids,2020,200.6122,TUR
Europe,South-Eastern Europe,Türkiye,Opioids,Pharmaceutical opioids,Pharmaceutical opioids,2020,0.6066,TUR
Europe,South-Eastern Europe,Türkiye,Opioids,Pharmaceutical opioids,Tramadol,2020,10.8901,TUR
Europe,South-Eastern Europe,Türkiye,Precursors,Precursors,Acetic anhydride,2020,12136,TUR
Europe,South-Eastern Europe,Türkiye,Sedatives and tranquillizers,GBL/GHB,Gamma-Butyrolactone (GBL),2020,0.7,TUR
Europe,South-Eastern Europe,Türkiye,“Ecstasy”-type substances,“Ecstasy”-type substances,"3,4-methylenedioxymethamphetamine (MDMA)",2021,2064.481523,TUR
Europe,South-Eastern Europe,Türkiye,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,"""Captagon""",2021,3489.033944,TUR
Europe,South-Eastern Europe,Türkiye,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,Amphetamine,2021,71.6,TUR
Europe,South-Eastern Europe,Türkiye,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,Methamphetamine,2021,5528,TUR
Europe,South-Eastern Europe,Türkiye,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),Cannabis herb (marijuana),2021,31048.24,TUR
Europe,South-Eastern Europe,Türkiye,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,Cannabis oil,2021,8.67,TUR
Europe,South-Eastern Europe,Türkiye,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,Cannabis plants,2021,7570215.5,TUR
Europe,South-Eastern Europe,Türkiye,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),Cannabis resin (hashish),2021,33068,TUR
Europe,South-Eastern Europe,Türkiye,Cocaine-type,Cocaine,Cocaine hydrochloride,2021,2841,TUR
Europe,South-Eastern Europe,Türkiye,Hallucinogens,LSD,Lysergic acid diethylamide (LSD),2021,1.6,TUR
Europe,South-Eastern Europe,Türkiye,Opioids,Opiates,Heroin,2021,22202,TUR
Europe,South-Eastern Europe,Türkiye,Opioids,Opiates,Illicit morphine,2021,0.23,TUR
Europe,South-Eastern Europe,Türkiye,Opioids,Opiates,Opium,2021,976,TUR
Europe,South-Eastern Europe,Türkiye,Opioids,Pharmaceutical opioids,Codeine,2021,49.5,TUR
Europe,South-Eastern Europe,Türkiye,Sedatives and tranquillizers,GBL/GHB,Gamma-Butyrolactone (GBL),2021,0.64,TUR
Europe,South-Eastern Europe,Türkiye,“Ecstasy”-type substances,“Ecstasy”-type substances,"3,4-methylenedioxymethamphetamine (MDMA)",2022,1368.638075,TUR
Europe,South-Eastern Europe,Türkiye,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,"""Captagon""",2022,6058.091578,TUR
Europe,South-Eastern Europe,Türkiye,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,Amphetamine,2022,8.4,TUR
Europe,South-Eastern Europe,Türkiye,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,Methamphetamine,2022,16210,TUR
Europe,South-Eastern Europe,Türkiye,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),Cannabis herb (marijuana),2022,42519,TUR
Europe,South-Eastern Europe,Türkiye,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,Cannabis oil,2022,116,TUR
Europe,South-Eastern Europe,Türkiye,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,Cannabis plants,2022,10957245.9,TUR
Europe,South-Eastern Europe,Türkiye,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),Cannabis resin (hashish),2022,29331,TUR
Europe,South-Eastern Europe,Türkiye,Cocaine-type,Cocaine,Cocaine hydrochloride,2022,2276,TUR
Europe,South-Eastern Europe,Türkiye,Hallucinogens,Reported total hallucinogens,"Total hallucinogens (including the above, all other hallucinogens, and any unspecified/undistinguished quantities of hallucinogens)",2022,0.2415,TUR
Europe,South-Eastern Europe,Türkiye,Opioids,Opiates,Heroin,2022,7956,TUR
Europe,South-Eastern Europe,Türkiye,Opioids,Opiates,Illicit morphine,2022,48.5,TUR
Europe,South-Eastern Europe,Türkiye,Opioids,Opiates,Opium,2022,720,TUR
Europe,South-Eastern Europe,Türkiye,Opioids,Pharmaceutical opioids,Codeine,2022,0.0024,TUR
Europe,South-Eastern Europe,Türkiye,Opioids,Pharmaceutical opioids,Methadone,2022,2.40395,TUR
Europe,South-Eastern Europe,Türkiye,Opioids,Pharmaceutical opioids,Tramadol,2022,3.85535,TUR
Europe,South-Eastern Europe,Türkiye,“Ecstasy”-type substances,“Ecstasy”-type substances,"3,4-methylenedioxymethamphetamine (MDMA)",2023,1416.748163,TUR
Europe,South-Eastern Europe,Türkiye,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,"""Captagon""",2023,3481.365261,TUR
Europe,South-Eastern Europe,Türkiye,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,Amphetamine,2023,19.1,TUR
Europe,South-Eastern Europe,Türkiye,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,Methamphetamine,2023,21912,TUR
Europe,South-Eastern Europe,Türkiye,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),Cannabis herb (marijuana),2023,71429,TUR
Europe,South-Eastern Europe,Türkiye,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,Cannabis oil,2023,29.5,TUR
Europe,South-Eastern Europe,Türkiye,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,Cannabis plants,2023,15734375.8,TUR
